gene,observed_dNdS,expected_dNdS,p_value
CIAPIN1,2.0,2.733180893848981,0.6574164318367889
PCDHA13,1.3,2.2403857781889323,0.5298286666170939
KIAA1279,2.0,2.9512738966795165,0.5797612250806605
TIGD7,2.0,3.696097012779477,0.37765553178645794
LYN,7.0,2.9892699901078914,0.020354499822123867
PHKG2,4.0,2.3703786645481606,0.2898420162803582
SLC9A5,2.0,2.129591081298135,0.9292385764380408
GPR137,2.0,2.039896218469205,0.9777150695926653
IFT43,3.0,2.602910075892276,0.8055839111032577
PPP1R14D,2.0,2.662327152394566,0.6848004215457052
CPT2,6.0,2.498235470216992,0.026726289043849768
UBE2G2,0.0,2.708699833089613,0.09980230238696763
C10orf107,2.0,3.5899103992016634,0.40139463114485874
SH3BP4,3.6666666666666665,2.12702036857645,0.2911112782044314
DENND1B,2.0,3.1167624900541018,0.52701412845459
CTSD,3.0,1.941799707308423,0.44761846991030985
CDKN1B,1.5,2.718820144500091,0.4597985548047566
PPP2R2B,4.0,2.6880183949954795,0.42358096794752387
DNAJC25,2.0,2.529389109543182,0.7392367409177126
SPATA31C1,9.0,,
TSPAN32,3.0,3.0200111819409514,0.9908124666428136
EIF4ENIF1,2.0,3.057462193541032,0.5453373244788097
OSBPL3,0.5,2.94422093068216,0.15430860969190513
TTC1,4.0,3.4159761463693297,0.7520101911669292
OR10H5,0.5,1.8752367763083488,0.3152496793162106
FGF9,2.0,2.656092832691544,0.6872630409638203
ZNF280A,2.6666666666666665,3.401137791308293,0.6904412976024161
KIAA0355,6.0,2.729039546279284,0.04770087060084086
HBG2,5.0,2.1624094440532047,0.053648995254277625
ZNF7,4.0,3.226451326092,0.6667224213312877
RP11-96C23.14,2.0,,
CEP85L,2.0,3.6327804375569,0.39163311621500707
OGFOD3,4.0,2.1340311664482416,0.20148483818013999
MYBPC1,3.6666666666666665,3.112261084425299,0.7533233135195638
TMED3,2.0,2.1667105014670978,0.9098273319685035
IL17RA,1.5,2.166763019383266,0.650573079808793
C14orf79,4.0,2.8653567058825584,0.5026657958801797
SCAF8,5.0,3.8822939151467257,0.5705364407513303
TFDP2,0.0,2.975418356884027,0.08453826752781797
MAP2,5.333333333333333,3.034090040009557,0.18683830106731353
OSTN,2.0,2.8186693787876584,0.6258150750801856
CST4,4.0,2.3489794454817066,0.28137261573849104
RNF114,2.0,2.635900990441039,0.695298962254798
KAZALD1,2.0,2.2921717681910896,0.8469738075641438
LDB3,9.0,2.37659772598153,1.7360517070161698e-05
RIOK2,1.5,3.7563838167049743,0.2443425349063173
CASP3,1.0,3.794766400893217,0.1513802404029561
TMEM30B,0.0,1.910113366380538,0.16695066628351724
ATP5C1,2.0,3.007981968613033,0.5611150978344523
CPPED1,3.0,2.3033927653167034,0.6462407721776688
GYPC,0.5,2.6481028794059016,0.18682109608440642
E2F4,2.0,2.484534265182435,0.7585399321340769
DZANK1,3.0,3.2946198844025645,0.8710575849270431
C14orf142,2.0,2.7141602034523307,0.6646596827279527
CAMK2G,2.0,2.477438191731971,0.7616381849678981
AP000350.10,0.0,,
CNTN2,2.0,2.2742533894323502,0.8556941108156717
KRT74,5.0,2.2637928642228298,0.06897667117202685
ZNF282,4.0,2.3989066869866007,0.30125923638277874
CENPP,3.0,2.8904369101258167,0.948616691695088
GPS1,3.0,2.060436558736221,0.5127539732977862
DPM1,2.0,3.226479459441854,0.4947309300277316
NTRK2,1.0,2.661884583851432,0.30839003387796265
MRPL15,2.0,3.062038049645869,0.5439009107202049
DMBT1,1.8,2.6928729421950903,0.5863700698883941
GTPBP6,1.0,,
C9orf156,2.0,3.2295440171577616,0.49385842423851845
PRRX2,3.0,2.0968571151274107,0.5328281115206189
MIR656,2.0,,
NETO1,3.5,3.1984980700163788,0.8661236540886914
FZD7,0.5,1.9735582758780652,0.2942149706928102
HS3ST3B1,0.0,1.960816342524602,0.16142603901430974
SEH1L,2.0,3.675932320999879,0.38205108080580286
MALT1,2.0,3.1500125092468694,0.5170125315399483
FAM124A,3.0,2.330568227655902,0.6610196168116983
C15orf59,1.0,2.399141015039349,0.3663649418906625
OR6C65,6.0,3.013146729898597,0.0853062912421879
GABRE,3.5,2.6404705352145004,0.5968355013377332
IGHA2,2.0,,
GRIP2,6.0,,
TRAV20,0.0,,
AC005863.1,2.0,,
SGSM2,3.0,2.4453503073852247,0.7228222771453909
POGZ,3.0,2.9065622863966127,0.956292590036286
UBE2T,2.0,3.520758493082528,0.41766453704408635
MBD4,3.0,3.4980283272799952,0.7900217635304068
UFD1L,2.0,2.678448905616581,0.6784723750376257
MYL4,2.0,3.472525624412888,0.4294076760605601
OR52N5,0.5,2.897711048180449,0.15897111469806077
EMX2,1.5,2.2118716395742157,0.6321847652305477
LRRC31,4.0,2.9011916787783525,0.518855948154038
ROBO3,1.5,2.4282953379301544,0.5513684946939084
TMEM192,3.0,2.7593265385802344,0.8848008189217428
SNAI3,3.0,2.0690131102716363,0.5174799109104952
EFCAB6,3.0,2.892130980985296,0.949424908359285
KRTAP19-6,2.0,3.238759943027498,0.4912439205793222
RNASE13,3.0,2.617737928137786,0.8132275776689928
CLNK,0.0,3.2252650389706163,0.07251005802934506
AK1,2.0,2.0801453242139045,0.9556852861059763
KIF24,2.0,3.0170027286235173,0.5582048900847929
GTF2A2,2.0,3.051431893638041,0.5472361257237375
ZNF732,2.0,3.406681327389149,0.4459814660544249
ARMC8,9.0,3.2675113548674,0.0015176854231725458
KLK14,2.0,2.2823738129094635,0.8517317070985384
CENPJ,6.0,3.441548859707968,0.16785961731322996
PPFIBP2,3.0,2.7586854248469184,0.8844827709138847
ALS2CR12,5.0,3.1535828351005315,0.2984574235477597
NCAPG,4.0,3.4209955336633566,0.7542470825813772
PCGF3,4.0,2.227084080007045,0.23482975363057185
TRIM15,5.0,2.2595526253321823,0.06828840851681368
THOC1,2.0,3.302816197085252,0.4734537641722165
NXPE1,3.5,3.317794488053555,0.920319319501229
NT5DC3,5.0,2.6648841182667447,0.15259112687854673
DPY19L4,3.0,4.040943026016903,0.604578225402348
PDK2,2.0,2.171328815682642,0.907438573081616
FAM153C,2.0,2.928649615069698,0.5873722104973849
SDR9C7,2.0,2.275072589108721,0.8552935906496721
GDF7,0.0,2.1074911029073435,0.14657946207773806
RIMS3,4.0,2.1713797764621443,0.21462280483949414
ZNF764,4.0,2.32338039568104,0.271352323363877
IGKV4-1,3.0,,
ARHGEF2,3.0,2.287448449902724,0.6375480021150863
RNGTT,1.0,3.6066489105809736,0.1698898940482111
TNIK,3.0,2.97731445870514,0.9895102691916636
SMG8,13.0,3.2936136466416683,8.875107666009774e-08
TECRL,2.333333333333333,3.331256753573664,0.5845467179270853
CTDSPL,2.0,2.4832530621708684,0.7590984199096162
NPAS4,0.7142857142857143,2.483105531406049,0.26165028439490096
PLEKHA3,3.0,3.708505592209349,0.7129389405237361
CLIP1,0.75,2.938390650174992,0.20172767438420686
NID1,1.3333333333333333,2.4302398125816893,0.4816625288586025
ZBP1,4.0,2.932943276060744,0.5332396222507949
GSDMB,2.0,2.6012058992763163,0.7093228816163221
MRE11A,2.0,3.860076151499096,0.3437689915574299
C20orf24,2.0,2.354345810401492,0.8173643009643385
CHD1L,3.0,2.948672944799657,0.9761543897370603
RRN3P3,2.0,,
LRRC3,2.0,1.8669953258253855,0.922455688990486
ALDH3A2,3.0,2.783276750188318,0.8966412472975828
LMX1B,2.0,2.2045925526844505,0.8904043935628868
IGKV1D-17,1.0,,
MAT2A,2.0,3.3262635032115084,0.4671058839264476
AP1G1,7.0,3.148396245507512,0.02995495278078306
CYP51A1,2.0,3.0755448535204195,0.5396831007397611
CSTB,1.0,2.242135968230525,0.4067980127585066
ANKIB1,5.0,3.70494877914866,0.5010648198886222
SH3BGR,2.0,3.8667788260965934,0.3424516942047783
C8B,3.0,2.9980125847596075,0.9990841763462902
ZNF251,6.0,3.267782118047209,0.13067827032983237
APBA2,1.0,2.357401676860464,0.37665300524252143
RAD54L,3.0,2.554080325690882,0.780227492273315
ATRIP,5.0,3.5919656501474964,0.4575248212860291
LARS2,2.0,2.793377296116309,0.6350041396082802
MAP3K2,2.0,3.5138936580508644,0.41931579778590766
KHDRBS2,10.0,3.4173869241588606,0.00036968425065058943
TMEM8A,1.0,2.0135920172062063,0.47504495521915957
SFTPD,6.0,2.961539749473572,0.0774613037046502
TUBE1,4.0,3.2055818071175763,0.657254826350486
BAG6,0.0,2.721701803982106,0.09899242075327011
KCNJ4,1.5,2.033880731380104,0.7081415849691011
RP1-274L7.1,3.0,,
PRPSAP1,2.0,2.5944626430853184,0.7120805454861137
ST6GALNAC2,2.0,2.181146234997537,0.9023799275222184
TRIM59,1.0,4.15386242159003,0.12175471656643148
OR6V1,0.0,2.149286945246255,0.1426361204697659
DLK1,6.0,2.1323106880154823,0.008081140330793352
DOCK4,1.2,2.812524490241186,0.33629095159970096
SH3BGRL2,3.0,2.6422094622170005,0.8257833336252763
PRRC2C,7.0,3.861167454399839,0.11018054766824549
CSH1,5.0,2.253628842908927,0.06733380653526978
TRIP10,5.0,2.6068859720245565,0.13829111191172788
BBS9,1.6666666666666667,3.2561112024032366,0.37840581496319137
BDKRB2,2.0,1.9543493942889467,0.9739499642524118
FTSJ3,4.0,2.734770762287352,0.4442219091238606
FBXO40,1.3333333333333333,2.794968094144407,0.3819659066306662
DNER,3.0,2.615576916470606,0.8121152575400434
FNDC9,1.0,2.5353053651477477,0.3349317504851834
ZNF665,6.0,3.848818543286325,0.27285484261371673
RP11-834C11.12,2.0,,
PRKAG3,3.0,2.2755551680889705,0.6310541498183261
NISCH,5.0,2.171490577507291,0.05492637354075176
SNORD116-18,3.0,,
SLC5A3,2.0,2.8432476473386923,0.6170120122573363
L3MBTL1,5.0,2.601979896646465,0.13711440645830295
MS4A10,2.0,2.4176743914704097,0.7882218350876674
PTBP3,2.0,3.3820338811692743,0.4523510427746661
VAMP5,1.0,2.203237835678532,0.41758020220524006
PHLDB3,5.0,2.320040328666862,0.07849865658161943
CENPT,3.0,2.514161143490839,0.7592963862248295
ARID5A,1.0,2.252390706414116,0.4040083445327346
ARR3,4.0,2.299764920842902,0.26222014205300714
ETFDH,3.0,3.786150026202911,0.6861955086731464
ZNF611,1.5,2.923935817893712,0.40499454857041894
AC004702.2,2.0,,
ZNF664,4.0,3.492554648911439,0.7859834999321041
PON1,4.0,2.992800638067897,0.5604280486078821
CHN1,2.0,3.0795880309829142,0.5384269292747947
ZC4H2,5.0,2.778484405403596,0.18261719019057931
IL4R,7.0,2.521970348282412,0.004805488181854938
FAM53A,3.0,2.2527397335358024,0.6185753317615099
PDZD8,9.0,2.826746485864958,0.0002409145759146587
TBX5,2.0,2.6535058826965594,0.6882874685705592
LTV1,2.0,3.698062671495401,0.3772298144380509
DNAJC7,0.0,3.232958654564341,0.07217019275919075
PPP1R3F,0.5,2.4240735082266824,0.2165323051195188
AC003002.6,1.0,,
LST1,2.0,2.73463816732389,0.6568647185302325
ZNF213,4.0,2.360059732078762,0.28574761268557847
CD40LG,3.0,2.96090770243809,0.9818748560193744
SLC18B1,3.0,3.1549512559786588,0.9304834407642637
TMEM178A,0.5,2.12402925251421,0.26513788562155943
TFAP2C,2.0,2.342046483019494,0.8231424396476344
FMR1,2.0,3.6621491867928575,0.3850854768554435
HEY2,0.6666666666666666,2.640719224142431,0.22445004866207965
SLC17A4,4.0,2.770893235862106,0.46028378383757906
SLC16A3,2.0,1.8393381728955736,0.9057009869349341
WDR48,4.0,3.507768714462401,0.7926914991608611
RBM5,7.0,3.12352133985498,0.028279546790891532
CTDP1,0.0,2.352780967375937,0.12505972950006783
USP13,3.0,3.0332544675561763,0.9847661649521376
ADORA3,3.0,2.2968631887644686,0.6426827327747302
EDA2R,0.0,2.7124564889274043,0.09956756294070453
MTFR1,3.0,3.95817839143685,0.6300805037064424
ATP6V0D2,2.0,2.822848451964544,0.6243095148293993
LCA5L,4.0,3.588036030116888,0.827829799288206
SLC9A8,1.0,2.3381156666142684,0.3815162349457194
IGHV1-69,1.0,,
FMNL2,4.0,2.970883250040849,0.5504637634719713
C11orf31,2.0,2.1396006833846086,0.9239669602485566
MAGED2,2.0,2.719393926970246,0.6626588045751463
METTL10,0.0,3.0621384154987465,0.08013614246049758
DSC2,7.0,3.302159278889173,0.04185805011255382
CHD1,8.0,3.981676667040707,0.04403270423099214
SPTLC3,5.0,3.0575997268631827,0.2666406333897922
INIP,2.0,4.036552957290426,0.3107471657595539
ST3GAL3,2.0,2.833496578054074,0.6204896615834199
CHRDL1,1.0,3.133409956783212,0.22811904950721276
F10,2.0,2.412030246918535,0.7907781415787715
GINS4,0.0,2.691904799954554,0.10085917899271221
TSGA13,2.0,2.714431840251399,0.6645556879502476
S100A13,0.0,2.2992844696518056,0.129433612666378
VPS72,0.0,2.82982458011789,0.09252846585016501
PRAME,2.0,2.3458220219278694,0.8213645882535552
FAM170A,3.0,2.915769096033856,0.9606577800946062
PITRM1,3.0,2.6901084001980786,0.8501395007849992
PVRL3,6.0,3.430024463377321,0.16524321935406222
ABCC1,0.3333333333333333,2.0853494515900426,0.22503598673358263
C9,2.6666666666666665,3.4476090741302525,0.6740537497304673
LARP4B,5.0,3.043259527832088,0.2620042836132651
EIF4G3,5.0,3.292700203985355,0.34676696172068744
IDE,5.0,3.289864960087205,0.3457590050877827
SLC2A13,5.0,2.668045240302402,0.15339094271892303
KIAA1328,1.0,3.251209227549609,0.21184290131260575
NEIL2,3.0,2.65807761712194,0.8338847625627444
ACSF2,1.0,1.85980581755842,0.5283850811785323
FOXB2,2.0,2.3059391907529347,0.8403307941378273
RP11-468E2.6,0.0,,
JPH4,4.0,2.2046776163738246,0.2266162179177078
C1orf198,4.0,2.298294721403578,0.26165524926904093
CLIC1,3.0,2.2665458580774085,0.6261297763804407
TREX1,3.0,2.2005071421339246,0.5899173128641707
RHBDD1,2.0,3.274700908959045,0.4811805473499605
PIK3CB,3.0,3.2988383735154203,0.8693107269292131
PRPS2,3.0,2.4417299409821704,0.7208903193807286
MCM7,6.0,2.5353550757848096,0.02956258713184005
PGAM4,1.0,2.520065485064797,0.3382953679046878
CLEC11A,0.0,2.211201858865512,0.13701189286667226
NBEAP1,4.0,,
PHLDB1,2.0,2.350907687724819,0.8189756004563828
HPX,1.5,2.794335654218472,0.4387551226616616
COLEC10,2.0,3.1305656865991858,0.5228386947574262
PPBPP2,2.0,,
SLC6A18,4.0,2.0229407950531666,0.16451596263580812
ASXL1,3.333333333333333,2.9281019306110525,0.8127999799757116
LRRC40,2.0,3.111810125356345,0.5285203736830753
MSS51,3.0,3.101338498349047,0.9541118749409547
CRYGC,2.0,2.255443175143031,0.8649394878032601
AL161651.1,2.0,,
USP38,7.0,3.0300668856084867,0.0225696509690665
ATP8B5P,3.0,,
CINP,3.0,2.424821231986965,0.7118510915196876
DALRD3,2.0,2.3773324860957663,0.8066689777949784
SNORD114-22,2.0,,
H2BFM,0.0,2.409875719539944,0.12057193798898773
SLC30A8,8.0,2.596412913022814,0.0007980317306526996
CAD,1.5,2.370307018505361,0.5718775191677311
YWHAB,1.0,3.10638703852288,0.2320413564640849
BSDC1,6.0,2.6133127972834096,0.036172981470773725
C1orf110,1.0,3.126221226146107,0.2291553811724324
ABHD8,3.0,2.119121077768625,0.5451022049722235
C7orf57,4.0,2.85197948633412,0.4966357760208502
MISP,4.0,2.3179103385538866,0.26922734142521404
CHP2,3.0,2.40740820833581,0.7025152506725318
TMEM25,3.0,2.1859577622055504,0.581916732570767
CSRNP2,2.0,2.489505080729562,0.7563768772600241
EIF2B4,4.0,2.6212874456373942,0.3944570930644512
ANAPC13,2.0,3.633912403951356,0.3913786633491978
ATP2B2,2.0,2.161771854348263,0.9123882105411175
GTF2F2,1.0,3.349542163961262,0.1992190333657121
RSAD1,0.5,2.2851951220775297,0.23763064924684282
YES1,3.0,4.026936175786324,0.6088274489556884
PLA2G2D,3.0,2.4331065723278185,0.7162836435964077
IRX1,5.0,2.181391678183448,0.05634039043954729
CPSF1,6.0,2.027633254649928,0.0052759902122885075
KLHL6,0.6666666666666666,2.333765880588089,0.2751534450300134
CR1L,2.5,3.1605663992482183,0.7102172484056497
ABCC3,3.0,2.628861669297337,0.818944121009707
SMARCA1,3.0,3.557933173474554,0.7673905624628836
BCORL1,1.8333333333333333,3.102683220207652,0.4711368925495718
NOM1,2.0,2.555648082887892,0.7281589250765501
TMUB2,4.0,2.2642811561991167,0.24870891832212608
HSPBP1,1.0,2.09951456812768,0.4479573414371907
NBPF10,1.5,2.951820079930424,0.3980987280308199
RELL1,0.0,2.632447839697209,0.10470018418662864
CACNB3,2.0,2.4365585994054237,0.7797266279063819
MLF2,2.0,2.843283263690906,0.616999345558388
KIR2DL4,2.0,2.9371370766764997,0.5845053234755766
TXLNB,2.0,3.004133765305365,0.5623611999173587
OR52E8,3.0,2.524595809654135,0.7647845647943704
PNMAL1,1.3333333333333333,2.7220450029599,0.39994818605461124
MRPS12,2.0,2.0641956133714747,0.9643610008079438
UGT2B15,1.6666666666666667,3.236347258102025,0.3829156253897026
TMEM177,4.0,2.218517270942347,0.23167610857599125
ZNF48,4.0,2.676060892179485,0.4183313810535584
CLASRP,6.0,2.449044511599636,0.02326438857780399
B3GNT7,1.5,1.9426766926368009,0.7507851019786634
ZNF416,3.0,3.3835805514940827,0.8348152448217829
USP4,2.0,2.880507669995206,0.6039013359731885
PNLIPRP2,7.0,2.8631736305448783,0.01449322314828363
ASPRV1,4.0,2.232311600495416,0.23676212377854156
CCDC88C,3.0,2.201395053334158,0.5904053512836352
EPHA5,3.2857142857142856,3.057044617289204,0.8959454520638974
PODN,3.0,1.8903721649678984,0.4196342043758612
RNF39,4.0,2.3027434904673747,0.263365914865505
TCTN2,3.0,2.1388179594788506,0.555958832394372
U2AF1L4,1.0,2.8564702061273,0.27201594191565426
POMGNT2,3.0,2.0539438898709923,0.5091771017515319
SPEG,1.0,2.1713977970989404,0.4266480257489145
TRIM71,0.6666666666666666,2.1832367392821324,0.3047081750978986
CNP,3.0,2.143798683975471,0.5587034593066188
PKD1,2.0,1.9781040367202836,0.9875788441804557
MRPL37,2.0,2.459526267073198,0.7695133909650846
S100A11,3.0,2.815108218480584,0.9122530834222533
MOG,4.0,2.5233390230025465,0.35258168530592326
CCL20,2.0,2.749653766661016,0.6512065313190728
POC1B,0.0,3.497318722102067,0.06146827275260604
PCDHGB2,3.5,2.384231400741728,0.46992364765985994
GH1,2.0,2.03536387351226,0.9802241851897875
FAM65C,5.0,2.148831907534301,0.05177390327135642
RIN1,4.0,2.06758411327032,0.17897867238567067
FZD1,6.0,2.038912962208534,0.005536234526406529
ZNF687,3.0,2.549075580702401,0.7776130302851709
PAM,5.0,3.3889927460659344,0.3815145720734262
S1PR2,2.0,1.7671228555946903,0.8609353550697599
TTC7A,1.5,2.0849561841738216,0.685395348919116
ANKRD16,3.0,2.411745371715183,0.7048430878884002
SYNGAP1,5.0,2.4264780472142067,0.09851155962814494
NFASC,1.0,2.331242492202959,0.3832664731604788
SAMD12,2.0,2.9165879240131485,0.5914705878711095
OR2B11,2.0,1.963876008281282,0.9794349074088656
IFNA21,1.0,2.493958557875187,0.34414547791227423
FHL2,1.0,2.663883861128642,0.3079900075801444
NLRP11,4.5,2.805175297993527,0.3115778625611968
DDX6,1.0,3.0965098038193144,0.23349328595372498
OR8A1,1.0,2.283107486815761,0.3957810283830512
ZNF788,0.0,2.5718833711132247,0.10877815515066447
C1QL2,1.0,2.1456881923943167,0.4341337463494215
EN2,3.0,2.172265360359175,0.5743818893611597
IKBIP,2.0,2.007624411487975,0.9957065831264817
CYP4F8,4.0,,
LAMA3,6.0,2.8158896282772696,0.05776283444604299
CIB4,0.0,2.388374446933196,0.12224068045544301
TGFBI,6.0,2.224655664168236,0.011367545480602502
PRAMEF17,3.0,2.445882773908444,0.7231063161330851
ELANE,0.0,1.916672978190544,0.16622389358519857
NFAT5,2.333333333333333,3.0727961798129244,0.6731405855727741
CADM2,2.6666666666666665,3.2378710421963324,0.7509097036899787
CDAN1,1.0,2.3317658917383333,0.3831328726461495
INHBA,3.0,2.4935293513610013,0.7484108378929396
CNTN4,9.0,3.1159896965167424,0.0008581994405122867
GOLGA6L7P,2.0,,
HOXB8,2.0,2.248939477418903,0.8681579122901802
CLPTM1,0.6666666666666666,2.1180317896238,0.3186360446323283
ZNF322,3.0,4.02310450726959,0.6099945560583578
PCMTD2,1.0,2.760913309933946,0.28924928191395816
SLC2A4,6.0,2.043477282057642,0.005644264155818238
S100Z,2.0,2.385270746275822,0.8030066331645802
ANKEF1,1.0,3.2774935693018863,0.20838589595545542
CDH17,2.0,2.910738534566435,0.5934683936923075
SALL1,1.3,2.6369454640276984,0.41033202187526174
ZNF596,4.0,3.784959931299435,0.9119873279706325
RNA5SP206,6.0,,
MTHFS,2.0,2.596957261205328,0.7110591464820717
ATXN2,1.25,3.629291188373145,0.2116921596137834
TSPAN5,3.0,2.8256403026339147,0.9173867857441805
TENC1,6.0,2.4345243268755974,0.022305358424381357
PAPOLA,2.0,3.621027816159227,0.3942849289312359
EIF4A1,3.0,2.963926369939192,0.9832827658698885
CDKL5,2.6666666666666665,3.094728787924349,0.8077498329640111
KATNAL2,4.0,2.590561792064971,0.38120003898629873
FAM149A,2.0,2.971070530105962,0.573182451541179
CCKBR,2.5,2.126114092097632,0.79762931889048
SPATA6,3.0,3.237520907741839,0.8949790934888877
MATK,3.0,2.0626175938887488,0.51395568533358
CROT,3.0,3.70874058092619,0.7128566462271624
TMEM241,3.0,2.364109296167844,0.6791892759377539
HIST1H2AE,4.0,2.173745425894725,0.21546629934125555
PTCHD3,0.5,2.4394426714373982,0.21433148577615782
RBBP8NL,2.0,2.233350671060842,0.8759180164801077
SLC39A8,3.0,2.760716604733202,0.8854902168991525
ELFN2,1.3333333333333333,1.940581349652642,0.6628995925597475
NBAS,5.0,3.0779714900705293,0.2732809156562263
HDAC7,6.0,2.2539884038941715,0.012591078590262067
NAT9,0.0,2.510164818977861,0.11311410085272079
ACBD4,0.0,2.725758360951932,0.09874121169332056
ACSM4,1.0,2.87111354978973,0.2694763790179886
FAM208B,1.3333333333333333,3.3626807990277445,0.2684416403281632
SYT10,4.0,3.0922489194886973,0.6057051420288186
SLC24A5,1.0,3.3980670924978216,0.1932912083702817
IFNLR1,2.0,2.450737338214872,0.7734062930957568
TMEM109,0.0,1.973561996555076,0.16007028318494615
RPL13A,5.0,2.0546541311826507,0.03989952360513967
EAPP,2.0,3.627065396637017,0.3929203617242254
CRAT,1.5,2.093279609393924,0.6817630470830333
KIAA1210,2.333333333333333,3.2787270369108774,0.6015953653742687
UAP1,5.0,3.424102744515178,0.3944156145896245
ATAT1,2.0,2.6531695522566747,0.6884207651204926
ARMCX3,5.0,3.222106190304717,0.32195049874731
KHDRBS1,2.0,2.758940065075389,0.6477314375789587
STARD5,0.6666666666666666,2.6343190182828446,0.22539320570081614
SWT1,3.0,3.6159272154060487,0.7460088843504078
METTL20,1.0,3.456998892286548,0.18634669429598877
SYF2,1.0,3.1409927847006798,0.22703142776464014
VWA5A,4.0,2.7289003416029614,0.4416205802215385
MAPK7,5.0,2.4643122404879945,0.10624999926787766
